Name,1st Der M,Incl,RoA,Eccent,Arg of Peri,Mean Anom,Mean Motion
NPP,8e-08,98.7309,26.3542,1242.0,109.7926,64.4515,14.19554876
DICE 1,2.609e-05,101.7429,320.0807,176869.0,344.6014,14.9856,15.05193259
DICE 2,2.844e-05,101.7215,333.0332,158800.0,306.0181,52.6401,15.08356543
RAX-2,1.999e-05,101.7208,315.3265,165250.0,334.5728,24.7419,15.05083147
AUBIESAT-1,2.85e-05,101.7063,330.23,155169.0,299.9785,58.6103,15.08344898
M-CUBED/EXP-1 PRIME,2.99e-05,101.7203,327.4502,167684.0,314.4308,44.3284,15.07379055
YAOGAN 12,1.679e-05,97.3594,163.2395,7941.0,203.8291,292.3702,15.23595345
CHUANG XIN 1-03,5e-08,98.6612,78.1443,14238.0,309.6051,50.3878,14.29801592
SHIYAN 4 (SY-4),3.6e-07,98.6655,78.3823,23143.0,340.3083,19.7206,14.2983716
YAOGAN 13,1.242e-05,97.5826,28.4356,2965.0,119.4088,53.3465,15.1879864
SSOT,2.11e-06,97.8358,164.2488,1442.0,93.2149,266.923,14.82046274
PLEIADES 1,-1.2e-07,98.2055,162.7599,1171.0,78.629,281.5045,14.58546201
ASAP-S,1.108e-05,98.1145,260.7645,9460.0,123.0309,237.1822,14.96812877
ZY 1,-4.2e-07,98.6484,146.5729,8016.0,142.4167,217.7594,14.3529635
GLOBALSTAR M084,-1.06e-06,52.001,65.1923,308.0,116.2533,51.2739,12.62263769
GLOBALSTAR M080,-1.13e-06,52.0061,66.1089,320.0,128.8747,19.8787,12.6226853
GLOBALSTAR M082,-1.03e-06,52.01,21.8391,890.0,62.5615,80.7474,12.62264572
GLOBALSTAR M092,-1.12e-06,52.0074,111.7587,35.0,179.2358,276.7156,12.62262803
GLOBALSTAR M090,-1.01e-06,51.9911,17.0558,716.0,80.4378,90.8894,12.62265961
GLOBALSTAR M086,-1.1e-06,51.9922,17.4073,1514.0,134.6303,35.9715,12.62265321
ZY 3,1.364e-05,97.3866,162.1405,637.0,300.1705,199.6055,15.21304283
LARES,-3.2e-07,69.4933,310.9548,7188.0,30.2285,329.9152,12.54931059
RISAT 1,9.04e-06,97.564,98.3134,4332.0,17.0101,343.1272,15.10414484
TIANHUI 1-02,1.441e-05,97.4426,213.4153,17256.0,63.8903,33.0225,15.23405981
YAOGAN 14,1.662e-05,97.4781,223.1288,1871.0,102.5005,26.8687,15.23527298
GCOM W1,7.9e-07,98.2096,28.3617,1797.0,109.795,6.5498,14.57158976
KOMPSAT 3,8.1e-07,98.1792,27.2462,10722.0,339.7991,20.2771,14.61659132
SDS-4,9.8e-07,98.3078,138.9123,6456.0,240.1638,119.8926,14.70629306
HORYU 2,3.46e-06,98.241,152.2589,10872.0,211.4648,148.5911,14.76000517
YAOGAN 15,-2.7e-07,100.6143,233.3336,24642.0,289.2593,70.5859,13.18263624
NUSTAR,1.3e-05,6.0276,13.7529,11539.0,5.7454,354.2807,14.88484192
KANOPUS-V 1,1.699e-05,97.4633,8.0451,1800.0,87.5484,358.4141,15.19633023
BKA 2,5.42e-06,97.365,352.6332,2019.0,89.1936,37.1991,15.20113736
EXACTVIEW-1,1e-07,99.0712,135.416,10006.0,260.4885,99.5162,14.24043257
TET-1,7.314e-05,97.5666,135.3977,1043.0,173.8729,186.2537,15.53708983
MKA-FKI 1,1.9e-07,99.0681,134.653,10608.0,261.7373,98.2602,14.24321876
COSMOS 2481,2.1e-07,82.4786,184.5196,17379.0,270.7554,89.1534,12.4238424
GONETS M 03,3.9e-07,82.4793,179.5651,15061.0,276.4084,83.5282,12.44818203
YUBELEINY 2,2e-07,82.4817,184.1521,15932.0,262.2699,97.657,12.42582377
GONETS M 04,2e-07,82.4832,182.6187,23522.0,258.8548,100.9887,12.43821364
SPOT 6,-1.2e-07,98.2094,155.2002,1194.0,83.0874,277.0467,14.58548133
PROITERES,6.1e-07,98.4072,279.7516,12882.0,49.7831,310.4526,14.76734287
AEROCUBE 4.5A,1.494e-05,64.6656,71.6628,143125.0,33.8914,327.1241,14.92650506
AEROCUBE 4.5B,2.396e-05,64.6691,35.193,134804.0,28.2324,332.6011,14.96481234
AEROCUBE 4,7.3e-06,64.6674,104.3809,152642.0,35.7099,325.4104,14.894557
METOP-B,1.3e-07,98.6887,147.7238,521.0,214.7964,280.5532,14.21501382
VRSS-1,9.7e-07,97.722,141.2108,16485.0,330.2461,29.7814,14.7605999
SJ-9A,1.72e-06,97.6386,126.9324,30151.0,34.5521,325.7654,14.7962629
SJ-9B,1.73e-06,97.6545,135.5876,19048.0,31.4578,328.7774,14.81599921
HJ-1C,4.503e-05,97.128,117.2,11088.0,61.6924,92.2765,15.43891135
FENGNIAO 1 (FN-1),3.142e-05,97.1967,120.8148,7730.0,98.1656,262.0469,15.44027556
YAOGAN 16A,-2.13e-06,63.3707,167.6317,273312.0,13.6291,347.1926,13.45205114
YAOGAN 16B,-1.97e-06,63.3705,167.7373,273085.0,13.486,347.3277,13.45201484
YAOGAN 16C,-2.18e-06,63.3729,167.0893,273111.0,13.1871,347.6111,13.45206921
PLEIADES 1B,3e-08,98.2008,162.9177,1214.0,82.2123,277.9223,14.5854914
KMS 3-2,3.862e-05,97.2414,81.4334,34669.0,318.7346,41.1276,15.29828749
GOKTURK 2,4.8e-07,97.9159,333.4639,1551.0,23.3005,336.8259,14.72801563
COSMOS 2482,1.2e-07,82.5011,327.1126,26498.0,226.044,133.8455,12.42913143
COSMOS 2483,-5e-08,82.5012,323.7965,15627.0,221.8351,138.1541,12.43961388
COSMOS 2484,0.0,82.5055,328.0256,24808.0,236.0592,123.8129,12.42973642
GLOBALSTAR M097,-8.2e-07,52.0041,290.4169,1141.0,107.7189,252.3802,12.62268108
GLOBALSTAR M093,-8.7e-07,51.9803,286.2708,1268.0,93.378,266.7232,12.62266877
GLOBALSTAR M094,-1.1e-06,51.9949,199.1113,789.0,109.9793,250.1158,12.62267315
GLOBALSTAR M096,-1.08e-06,52.006,246.8604,1020.0,102.0782,258.0199,12.62267856
GLOBALSTAR M078,-1.63e-06,51.9895,333.3097,1151.0,39.405,320.69,12.6226806
GLOBALSTAR M095,-8e-07,51.9816,331.4348,1171.0,62.0824,298.016,12.62265619
LANDSAT 8,7.8e-07,98.1906,158.2079,1473.0,93.0497,267.087,14.57116198
SARAL,1.2e-07,98.5456,273.8456,1883.0,112.9513,247.1869,14.32047499
AAUSAT3,1.79e-06,98.431,291.6173,12667.0,156.1485,204.0294,14.35911651
SAPPHIRE,9e-08,98.4525,287.8899,11737.0,159.668,200.4974,14.3423737
NEOSSAT,7.7e-07,98.4487,288.4056,11621.0,161.2692,198.8923,14.34553439
STRAND 1,-9.6e-07,98.4348,290.6597,9568.0,155.6868,204.4771,14.35171415
BRITE-A TUGSAT-1,3.3e-07,98.4348,289.7746,10793.0,163.0264,197.1285,14.35179684
BRITE-U UNIBRITE,5e-07,98.4376,289.4529,9799.0,157.4461,202.7157,14.35051236
DOVE 2,9.2e-06,64.8765,217.3216,17234.0,213.8347,211.0318,15.07887829
AIST 2,4.99e-06,64.8729,243.5616,18221.0,215.7235,268.488,15.05104193
SOMP,3.321e-05,64.863,79.4488,5841.0,244.1011,115.9515,15.22219167
BEESAT 3,2.465e-05,64.8665,106.796,8857.0,201.8647,158.2103,15.19094752
BEESAT 2,2.133e-05,64.8745,112.7585,28289.0,252.0973,107.7068,15.18473296
GAOFEN 1,-2.75e-06,97.8375,161.6411,17598.0,285.919,73.9863,14.76571368
NEE 01 PEGASUS,3.18e-06,97.9733,189.5357,15600.0,262.4063,97.5377,14.80309659
TURKSAT 3U,3.89e-06,97.8851,176.735,15515.0,242.2897,117.6741,14.80999965
CUBEBUG 1,3.95e-06,97.9872,192.5487,15527.0,257.5696,102.3778,14.80884111
PROBA V,-9e-08,98.4196,138.28,3443.0,331.8587,28.2405,14.22997846
VNREDSAT 1,1.03e-06,98.1181,165.0541,1303.0,80.7466,279.3892,14.62961885
ESTCUBE 1,2.78e-06,97.94,169.5299,10451.0,58.6483,301.5753,14.72445573
COSMOS 2486,1.4e-07,97.9546,122.3046,10556.0,195.519,164.5693,14.54733348
RESURS P1,1.769e-05,97.186,150.864,17041.0,161.1143,296.4585,15.34172373
COSMOS 2487,7.741e-05,74.7108,175.3887,2893.0,259.7147,100.374,15.43765517
IRIS,1.88e-06,97.9645,271.6133,28399.0,37.0075,323.3088,14.78833119
SJ-11-05,1.05e-06,98.1347,252.7889,12394.0,85.096,275.1662,14.60922729
PAYLOAD A,1.28e-06,98.0156,88.4743,9953.0,92.648,267.5864,14.68425537
PAYLOAD B,1.68e-06,98.0191,88.2769,6201.0,86.6674,273.525,14.68487672
PAYLOAD C,1.03e-06,98.025,87.4683,8251.0,86.3219,273.8929,14.67758164
KOMPSAT 5,-4.73e-06,97.6273,272.9612,2118.0,97.4067,303.7036,15.045081
YAOGAN 17A,-1.7e-07,63.4044,321.4621,256052.0,5.2776,355.0851,13.45206536
YAOGAN 17B,-5e-08,63.407,321.6391,256006.0,5.0301,355.3201,13.4520656
YAOGAN 17C,-4.9e-07,63.4049,320.7021,256802.0,5.0238,355.3268,13.45207125
GONETS M 05,-4e-08,82.4774,92.6247,17420.0,57.6462,302.6305,12.42881453
GONETS M 06,0.0,82.481,93.3018,20074.0,87.3558,272.9816,12.42948628
GONETS M 07,7e-07,82.4856,94.5176,17734.0,43.8415,316.4068,12.42878932
SPRINT A,1.08e-06,29.7186,195.8216,137389.0,35.4646,325.4972,13.55243632
FENGYUN 3C,-7e-08,98.5106,130.8703,12142.0,119.2609,240.9788,14.15862821
CASSIOPE,4.537e-05,80.971,18.0329,651386.0,194.0738,164.152,14.31603426
CUSAT 1,6.37e-05,80.9869,358.3275,618684.0,123.9545,242.205,14.39875277
DANDE,2.461e-05,81.0109,50.6012,683835.0,248.4938,104.204,14.23901831
POPACS 1,7.091e-05,81.0046,356.4079,607231.0,99.9891,267.0351,14.41870445
POPACS 2,3.359e-05,81.0158,41.3994,669641.0,216.5899,138.7745,14.27297161
POPACS 3,2.998e-05,81.015,67.1986,703549.0,290.3008,62.3928,14.1814233
CUSAT 2/FALCON 9,0.00011465,80.9654,321.9267,574623.0,37.3647,326.609,14.51602294
SJ-16,2.98e-06,74.9758,345.8234,19287.0,157.4931,202.7107,14.85776343
YAOGAN 18,0.0061408,97.1878,157.6718,8840.0,211.0506,253.1735,16.11987788
STPSAT-3,2.321e-05,40.4989,194.3145,4071.0,271.7698,88.2651,15.38434172
HO'OPONOPONO 2,0.00062382,40.5158,188.9346,4883.0,67.2365,292.898,15.79059249
YAOGAN 19,-4e-07,100.1286,129.7797,8303.0,166.5789,193.5552,13.15264825
APRIZESAT 7,2.24e-06,97.536,85.462,41935.0,32.6694,327.7102,14.84052243
ZACUBE,5.01e-06,97.5879,75.1212,60172.0,70.2514,290.5176,14.81459321
SKYSAT 1,1.058e-05,97.5977,165.2703,19833.0,333.7024,26.319,14.99128415
DUBAISAT 2,-1.46e-06,97.5028,134.6607,13620.0,345.6932,14.3915,14.94272682
OPTOS,5.06e-06,97.8053,23.0558,136457.0,331.9691,27.4209,14.6254082
UNISAT 5,3.95e-06,97.497,99.504,30539.0,351.1464,8.921,14.88016937
STSAT 3,-3.23e-06,97.4868,110.7399,22400.0,335.0408,24.9734,14.89931066
WNISAT 1,1.56e-06,97.7994,354.6015,176259.0,92.9186,269.2199,14.53196757
CINEMA 2,2.38e-06,97.7113,50.7907,91983.0,185.5821,174.4371,14.72739394
APRIZESAT 8,1.72e-06,97.5766,75.9722,53267.0,65.8354,294.8416,14.81258359
CINEMA 3,1.64e-06,97.7465,42.4671,103027.0,227.6176,131.6277,14.69648104
TRITON 1,3.47e-06,97.7665,38.3971,111951.0,252.7279,106.1652,14.6818675
DELFI-N3XT,6.2e-06,97.7719,36.7336,118379.0,266.1236,92.6429,14.67927573
DOVE 3,6.63e-06,97.8073,19.0559,145847.0,353.6548,6.2798,14.61426621
GOMX 1,4.92e-06,97.8109,14.2596,151269.0,13.5998,346.9193,14.59565867
BRITE-PL,9.1e-07,97.7637,333.3506,202253.0,171.9417,188.511,14.47124851
ICUBE 1,7.15e-06,97.4817,108.8699,30679.0,318.3914,41.497,14.9081045
HUMSAT D,8.28e-06,97.4786,115.599,28868.0,297.431,62.3975,14.92796729
DOVE 4,3.902e-05,97.5177,159.0639,31619.0,150.5742,209.7274,15.0728199
VELOX-P 2,3.69e-06,97.6351,65.588,71763.0,111.8785,249.0078,14.78173247
FIRST-MOVE,1.054e-05,97.5938,76.414,66349.0,68.3928,292.4338,14.82491237
